id,expense_id,user_uid,amount,percentage,created_at,updated_at
split_0000022061,sexp_00006657,user_000352,52.4,33.33,,
split_0000022062,sexp_00006657,user_000528,52.4,33.33,,
split_0000022063,sexp_00006657,user_000705,52.41,33.33,,
split_0000022064,sexp_00006658,user_000352,7.75,33.33,,
split_0000022065,sexp_00006658,user_000528,7.75,33.33,,
split_0000022066,sexp_00006658,user_000705,7.74,33.33,,
split_0000022067,sexp_00006659,user_000352,21.05,33.33,,
split_0000022068,sexp_00006659,user_000528,21.05,33.33,,
split_0000022069,sexp_00006659,user_000705,21.05,33.33,,
split_0000022070,sexp_00006660,user_000355,1732.78,44.75,,
split_0000022071,sexp_00006660,user_000885,758.33,19.58,,
split_0000022072,sexp_00006660,user_000888,1381.44,35.67,,
split_0000022073,sexp_00006661,user_000355,714.29,33.33,,
split_0000022074,sexp_00006661,user_000885,714.29,33.33,,
split_0000022075,sexp_00006661,user_000888,714.28,33.33,,
split_0000022076,sexp_00006662,user_000355,375.23,33.79,,
split_0000022077,sexp_00006662,user_000885,142.5,12.83,,
split_0000022078,sexp_00006662,user_000888,592.67,53.37,,
split_0000022079,sexp_00006663,user_000355,847.66,33.33,,
split_0000022080,sexp_00006663,user_000885,847.66,33.33,,
split_0000022081,sexp_00006663,user_000888,847.66,33.33,,
split_0000022082,sexp_00006664,user_000355,474.4,33.33,,
split_0000022083,sexp_00006664,user_000885,474.4,33.33,,
split_0000022084,sexp_00006664,user_000888,474.39,33.33,,
split_0000022085,sexp_00006665,user_000355,492.48,34.16,,
split_0000022086,sexp_00006665,user_000885,330.48,22.92,,
split_0000022087,sexp_00006665,user_000888,618.62,42.91,,
split_0000022088,sexp_00006666,user_000355,1168.41,42.25,,
split_0000022089,sexp_00006666,user_000885,945.19,34.18,,
split_0000022090,sexp_00006666,user_000888,651.66,23.57,,
split_0000022091,sexp_00006667,user_000355,161.5,12.79,,
split_0000022092,sexp_00006667,user_000885,519.79,41.16,,
split_0000022093,sexp_00006667,user_000888,581.66,46.06,,
split_0000022094,sexp_00006668,user_000355,533.23,33.33,,
split_0000022095,sexp_00006668,user_000885,533.23,33.33,,
split_0000022096,sexp_00006668,user_000888,533.22,33.33,,
split_0000022097,sexp_00006669,user_000355,936.95,48.83,,
split_0000022098,sexp_00006669,user_000885,607.42,31.65,,
split_0000022099,sexp_00006669,user_000888,374.57,19.52,,
split_0000022100,sexp_00006670,user_000355,541.1,33.33,,
split_0000022101,sexp_00006670,user_000885,541.1,33.33,,
split_0000022102,sexp_00006670,user_000888,541.1,33.33,,
split_0000022103,sexp_00006671,user_000355,586.77,33.33,,
split_0000022104,sexp_00006671,user_000885,586.77,33.33,,
split_0000022105,sexp_00006671,user_000888,586.77,33.33,,
split_0000022106,sexp_00006672,user_000355,719.59,21.08,,
split_0000022107,sexp_00006672,user_000885,1133.26,33.2,,
split_0000022108,sexp_00006672,user_000888,1560.11,45.71,,
split_0000022109,sexp_00006673,user_000355,28.37,33.33,,
split_0000022110,sexp_00006673,user_000885,28.37,33.33,,
split_0000022111,sexp_00006673,user_000888,28.38,33.33,,
split_0000022112,sexp_00006674,user_000355,78.48,33.33,,
split_0000022113,sexp_00006674,user_000885,78.48,33.33,,
split_0000022114,sexp_00006674,user_000888,78.47,33.33,,
split_0000022115,sexp_00006675,user_000355,11.42,20.41,,
split_0000022116,sexp_00006675,user_000885,19.85,35.49,,
split_0000022117,sexp_00006675,user_000888,24.67,44.1,,
split_0000022118,sexp_00006676,user_000355,57.5,33.33,,
split_0000022119,sexp_00006676,user_000885,57.5,33.33,,
split_0000022120,sexp_00006676,user_000888,57.5,33.33,,
split_0000022121,sexp_00006677,user_000355,17.66,23.7,,
split_0000022122,sexp_00006677,user_000885,35.85,48.11,,
split_0000022123,sexp_00006677,user_000888,21.02,28.2,,
split_0000022124,sexp_00006678,user_000355,32.98,33.33,,
split_0000022125,sexp_00006678,user_000885,32.98,33.33,,
split_0000022126,sexp_00006678,user_000888,32.97,33.33,,
split_0000022127,sexp_00006679,user_000355,775.64,33.33,,
split_0000022128,sexp_00006679,user_000885,775.64,33.33,,
split_0000022129,sexp_00006679,user_000888,775.63,33.33,,
split_0000022130,sexp_00006680,user_000355,47.8,33.33,,
split_0000022131,sexp_00006680,user_000885,47.8,33.33,,
split_0000022132,sexp_00006680,user_000888,47.81,33.33,,
split_0000022133,sexp_00006681,user_000355,82.59,48.46,,
split_0000022134,sexp_00006681,user_000885,44.44,26.08,,
split_0000022135,sexp_00006681,user_000888,43.41,25.47,,
split_0000022136,sexp_00006682,user_000355,28.29,33.33,,
split_0000022137,sexp_00006682,user_000885,28.29,33.33,,
split_0000022138,sexp_00006682,user_000888,28.3,33.33,,
split_0000022139,sexp_00006683,user_000355,21.26,33.33,,
split_0000022140,sexp_00006683,user_000885,21.26,33.33,,
split_0000022141,sexp_00006683,user_000888,21.26,33.33,,
split_0000022142,sexp_00006684,user_000355,20.23,36.46,,
split_0000022143,sexp_00006684,user_000885,18.19,32.79,,
split_0000022144,sexp_00006684,user_000888,17.06,30.75,,
split_0000022145,sexp_00006685,user_000355,18.47,33.33,,
split_0000022146,sexp_00006685,user_000885,18.47,33.33,,
split_0000022147,sexp_00006685,user_000888,18.47,33.33,,
split_0000022148,sexp_00006686,user_000355,16.01,25.06,,
split_0000022149,sexp_00006686,user_000885,24.7,38.67,,
split_0000022150,sexp_00006686,user_000888,23.16,36.27,,
split_0000022151,sexp_00006687,user_000355,30.55,33.33,,
split_0000022152,sexp_00006687,user_000885,30.55,33.33,,
split_0000022153,sexp_00006687,user_000888,30.56,33.33,,
split_0000022154,sexp_00006688,user_000355,29.43,33.33,,
split_0000022155,sexp_00006688,user_000885,29.43,33.33,,
split_0000022156,sexp_00006688,user_000888,29.44,33.33,,
split_0000022157,sexp_00006689,user_000355,12.03,24.58,,
split_0000022158,sexp_00006689,user_000885,12.53,25.6,,
split_0000022159,sexp_00006689,user_000888,24.39,49.82,,
split_0000022160,sexp_00006690,user_000355,29.03,33.33,,
split_0000022161,sexp_00006690,user_000885,29.03,33.33,,
split_0000022162,sexp_00006690,user_000888,29.02,33.33,,
split_0000022163,sexp_00006691,user_000355,26.36,33.33,,
split_0000022164,sexp_00006691,user_000885,26.36,33.33,,
split_0000022165,sexp_00006691,user_000888,26.37,33.33,,
split_0000022166,sexp_00006692,user_000355,13.26,33.33,,
split_0000022167,sexp_00006692,user_000885,13.26,33.33,,
split_0000022168,sexp_00006692,user_000888,13.25,33.33,,
split_0000022169,sexp_00006693,user_000355,10.38,33.33,,
split_0000022170,sexp_00006693,user_000885,10.38,33.33,,
split_0000022171,sexp_00006693,user_000888,10.39,33.33,,
split_0000022172,sexp_00006694,user_000355,17.14,33.33,,
split_0000022173,sexp_00006694,user_000885,17.14,33.33,,
split_0000022174,sexp_00006694,user_000888,17.15,33.33,,
split_0000022175,sexp_00006695,user_000355,25.94,33.33,,
split_0000022176,sexp_00006695,user_000885,25.94,33.33,,
split_0000022177,sexp_00006695,user_000888,25.93,33.33,,
split_0000022178,sexp_00006696,user_000355,195.66,38.71,,
split_0000022179,sexp_00006696,user_000885,137.87,27.28,,
split_0000022180,sexp_00006696,user_000888,171.86,34.01,,
split_0000022181,sexp_00006697,user_000355,26.77,33.33,,
split_0000022182,sexp_00006697,user_000885,26.77,33.33,,
split_0000022183,sexp_00006697,user_000888,26.76,33.33,,
split_0000022184,sexp_00006698,user_000355,67.1,33.33,,
split_0000022185,sexp_00006698,user_000885,67.1,33.33,,
split_0000022186,sexp_00006698,user_000888,67.11,33.33,,
split_0000022187,sexp_00006699,user_000355,85.83,47.04,,
split_0000022188,sexp_00006699,user_000885,21.75,11.92,,
split_0000022189,sexp_00006699,user_000888,74.88,41.04,,
split_0000022190,sexp_00006700,user_000355,34.66,33.33,,
split_0000022191,sexp_00006700,user_000885,34.66,33.33,,
split_0000022192,sexp_00006700,user_000888,34.67,33.33,,
split_0000022193,sexp_00006701,user_000355,93.39,39.17,,
split_0000022194,sexp_00006701,user_000885,84.78,35.56,,
split_0000022195,sexp_00006701,user_000888,60.26,25.27,,
split_0000022196,sexp_00006702,user_000355,37.63,33.33,,
split_0000022197,sexp_00006702,user_000885,37.63,33.33,,
split_0000022198,sexp_00006702,user_000888,37.62,33.33,,
split_0000022199,sexp_00006703,user_000355,57.99,44.85,,
split_0000022200,sexp_00006703,user_000885,33.82,26.16,,
split_0000022201,sexp_00006703,user_000888,37.48,28.99,,
split_0000022202,sexp_00006704,user_000355,19.69,25.03,,
split_0000022203,sexp_00006704,user_000885,29.49,37.48,,
split_0000022204,sexp_00006704,user_000888,29.5,37.49,,
split_0000022205,sexp_00006705,user_000355,51.92,33.33,,
split_0000022206,sexp_00006705,user_000885,51.92,33.33,,
split_0000022207,sexp_00006705,user_000888,51.91,33.33,,
split_0000022208,sexp_00006706,user_000355,51.14,33.33,,
split_0000022209,sexp_00006706,user_000885,51.14,33.33,,
split_0000022210,sexp_00006706,user_000888,51.15,33.33,,
split_0000022211,sexp_00006707,user_000355,11.47,10.13,,
split_0000022212,sexp_00006707,user_000885,21.51,19.01,,
split_0000022213,sexp_00006707,user_000888,80.2,70.86,,
split_0000022214,sexp_00006708,user_000355,12.82,23.73,,
split_0000022215,sexp_00006708,user_000885,15.27,28.26,,
split_0000022216,sexp_00006708,user_000888,25.95,48.01,,
split_0000022217,sexp_00006709,user_000355,16.22,33.33,,
split_0000022218,sexp_00006709,user_000885,16.22,33.33,,
split_0000022219,sexp_00006709,user_000888,16.22,33.33,,
split_0000022220,sexp_00006710,user_000355,20.23,17.77,,
split_0000022221,sexp_00006710,user_000885,44.03,38.69,,
split_0000022222,sexp_00006710,user_000888,49.56,43.54,,
split_0000022223,sexp_00006711,user_000355,40.81,33.2,,
split_0000022224,sexp_00006711,user_000885,59.95,48.78,,
split_0000022225,sexp_00006711,user_000888,22.15,18.02,,
split_0000022226,sexp_00006712,user_000355,71.32,33.33,,
split_0000022227,sexp_00006712,user_000885,71.32,33.33,,
split_0000022228,sexp_00006712,user_000888,71.33,33.33,,
split_0000022229,sexp_00006713,user_000355,53.18,33.33,,
split_0000022230,sexp_00006713,user_000885,53.18,33.33,,
split_0000022231,sexp_00006713,user_000888,53.19,33.33,,
split_0000022232,sexp_00006714,user_000355,22.09,33.33,,
split_0000022233,sexp_00006714,user_000885,22.09,33.33,,
split_0000022234,sexp_00006714,user_000888,22.09,33.33,,
split_0000022235,sexp_00006715,user_000355,22.82,33.33,,
split_0000022236,sexp_00006715,user_000885,22.82,33.33,,
split_0000022237,sexp_00006715,user_000888,22.83,33.33,,
split_0000022238,sexp_00006716,user_000355,39.73,27.68,,
split_0000022239,sexp_00006716,user_000885,24.66,17.18,,
split_0000022240,sexp_00006716,user_000888,79.16,55.15,,
split_0000022241,sexp_00006717,user_000355,84.38,41.01,,
split_0000022242,sexp_00006717,user_000885,37.49,18.22,,
split_0000022243,sexp_00006717,user_000888,83.88,40.77,,
split_0000022244,sexp_00006718,user_000355,32.29,33.33,,
split_0000022245,sexp_00006718,user_000885,32.29,33.33,,
split_0000022246,sexp_00006718,user_000888,32.28,33.33,,
split_0000022247,sexp_00006719,user_000355,16.32,33.33,,
split_0000022248,sexp_00006719,user_000885,16.32,33.33,,
split_0000022249,sexp_00006719,user_000888,16.32,33.33,,
split_0000022250,sexp_00006720,user_000355,47.22,27.7,,
split_0000022251,sexp_00006720,user_000885,54.3,31.85,,
split_0000022252,sexp_00006720,user_000888,68.94,40.45,,
split_0000022253,sexp_00006721,user_000355,27.38,33.33,,
split_0000022254,sexp_00006721,user_000885,27.38,33.33,,
split_0000022255,sexp_00006721,user_000888,27.39,33.33,,
split_0000022256,sexp_00006722,user_000355,44.71,33.33,,
split_0000022257,sexp_00006722,user_000885,44.71,33.33,,
split_0000022258,sexp_00006722,user_000888,44.7,33.33,,
split_0000022259,sexp_00006723,user_000355,50.42,33.33,,
split_0000022260,sexp_00006723,user_000885,50.42,33.33,,
split_0000022261,sexp_00006723,user_000888,50.42,33.33,,
split_0000022262,sexp_00006724,user_000355,51.35,33.33,,
split_0000022263,sexp_00006724,user_000885,51.35,33.33,,
split_0000022264,sexp_00006724,user_000888,51.34,33.33,,
split_0000022265,sexp_00006725,user_000355,22.17,33.33,,
split_0000022266,sexp_00006725,user_000885,22.17,33.33,,
split_0000022267,sexp_00006725,user_000888,22.17,33.33,,
split_0000022268,sexp_00006726,user_000355,34.55,33.33,,
split_0000022269,sexp_00006726,user_000885,34.55,33.33,,
split_0000022270,sexp_00006726,user_000888,34.56,33.33,,
split_0000022271,sexp_00006727,user_000355,61.17,28.97,,
split_0000022272,sexp_00006727,user_000885,36.66,17.36,,
split_0000022273,sexp_00006727,user_000888,113.34,53.67,,
split_0000022274,sexp_00006728,user_000355,82.83,33.33,,
split_0000022275,sexp_00006728,user_000885,82.83,33.33,,
split_0000022276,sexp_00006728,user_000888,82.83,33.33,,
split_0000022277,sexp_00006729,user_000355,5.35,31.2,,
split_0000022278,sexp_00006729,user_000885,4.1,23.91,,
split_0000022279,sexp_00006729,user_000888,7.7,44.89,,
split_0000022280,sexp_00006730,user_000355,13.28,33.33,,
split_0000022281,sexp_00006730,user_000885,13.28,33.33,,
split_0000022282,sexp_00006730,user_000888,13.29,33.33,,
split_0000022283,sexp_00006731,user_000534,724.36,45.86,,
split_0000022284,sexp_00006731,user_000712,506.89,32.09,,
split_0000022285,sexp_00006731,user_000714,348.12,22.04,,
split_0000022286,sexp_00006732,user_000534,651.85,33.33,,
split_0000022287,sexp_00006732,user_000712,651.85,33.33,,
split_0000022288,sexp_00006732,user_000714,651.84,33.33,,
split_0000022289,sexp_00006733,user_000534,2189.77,49.19,,
split_0000022290,sexp_00006733,user_000712,1692.61,38.02,,
split_0000022291,sexp_00006733,user_000714,569.13,12.79,,
split_0000022292,sexp_00006734,user_000534,556.75,33.33,,
split_0000022293,sexp_00006734,user_000712,556.75,33.33,,
split_0000022294,sexp_00006734,user_000714,556.76,33.33,,
split_0000022295,sexp_00006735,user_000534,608.58,33.33,,
split_0000022296,sexp_00006735,user_000712,608.58,33.33,,
split_0000022297,sexp_00006735,user_000714,608.59,33.33,,
split_0000022298,sexp_00006736,user_000534,686.49,33.33,,
split_0000022299,sexp_00006736,user_000712,686.49,33.33,,
split_0000022300,sexp_00006736,user_000714,686.48,33.33,,
split_0000022301,sexp_00006737,user_000534,213.32,27.22,,
split_0000022302,sexp_00006737,user_000712,169.18,21.58,,
split_0000022303,sexp_00006737,user_000714,401.31,51.2,,
split_0000022304,sexp_00006738,user_000534,1113.17,33.33,,
split_0000022305,sexp_00006738,user_000712,1113.17,33.33,,
split_0000022306,sexp_00006738,user_000714,1113.18,33.33,,
split_0000022307,sexp_00006739,user_000534,867.07,33.33,,
split_0000022308,sexp_00006739,user_000712,867.07,33.33,,
split_0000022309,sexp_00006739,user_000714,867.06,33.33,,
split_0000022310,sexp_00006740,user_000534,824.0,33.33,,
split_0000022311,sexp_00006740,user_000712,824.0,33.33,,
split_0000022312,sexp_00006740,user_000714,823.99,33.33,,
split_0000022313,sexp_00006741,user_000534,1015.7,33.33,,
split_0000022314,sexp_00006741,user_000712,1015.7,33.33,,
split_0000022315,sexp_00006741,user_000714,1015.69,33.33,,
split_0000022316,sexp_00006742,user_000534,961.32,40.84,,
split_0000022317,sexp_00006742,user_000712,1032.39,43.85,,
split_0000022318,sexp_00006742,user_000714,360.4,15.31,,
split_0000022319,sexp_00006743,user_000534,56.11,32.98,,
split_0000022320,sexp_00006743,user_000712,30.97,18.21,,
split_0000022321,sexp_00006743,user_000714,83.04,48.81,,
split_0000022322,sexp_00006744,user_000534,34.93,33.33,,
split_0000022323,sexp_00006744,user_000712,34.93,33.33,,
split_0000022324,sexp_00006744,user_000714,34.92,33.33,,
split_0000022325,sexp_00006745,user_000534,11.2,17.53,,
split_0000022326,sexp_00006745,user_000712,28.8,45.09,,
split_0000022327,sexp_00006745,user_000714,23.87,37.37,,
split_0000022328,sexp_00006746,user_000534,36.55,33.33,,
split_0000022329,sexp_00006746,user_000712,36.55,33.33,,
split_0000022330,sexp_00006746,user_000714,36.56,33.33,,
split_0000022331,sexp_00006747,user_000534,87.74,33.33,,
split_0000022332,sexp_00006747,user_000712,87.74,33.33,,
split_0000022333,sexp_00006747,user_000714,87.75,33.33,,
split_0000022334,sexp_00006748,user_000534,87.96,33.33,,
split_0000022335,sexp_00006748,user_000712,87.96,33.33,,
split_0000022336,sexp_00006748,user_000714,87.96,33.33,,
split_0000022337,sexp_00006749,user_000534,55.66,47.15,,
split_0000022338,sexp_00006749,user_000712,56.63,47.98,,
split_0000022339,sexp_00006749,user_000714,5.76,4.88,,
split_0000022340,sexp_00006750,user_000534,14.12,12.48,,
split_0000022341,sexp_00006750,user_000712,38.19,33.78,,
split_0000022342,sexp_00006750,user_000714,60.76,53.74,,
split_0000022343,sexp_00006751,user_000534,17.43,33.33,,
split_0000022344,sexp_00006751,user_000712,17.43,33.33,,
split_0000022345,sexp_00006751,user_000714,17.44,33.33,,
split_0000022346,sexp_00006752,user_000534,32.11,33.33,,
split_0000022347,sexp_00006752,user_000712,32.11,33.33,,
split_0000022348,sexp_00006752,user_000714,32.12,33.33,,
split_0000022349,sexp_00006753,user_000534,46.71,33.33,,
split_0000022350,sexp_00006753,user_000712,46.71,33.33,,
split_0000022351,sexp_00006753,user_000714,46.71,33.33,,
split_0000022352,sexp_00006754,user_000534,28.53,33.33,,
split_0000022353,sexp_00006754,user_000712,28.53,33.33,,
split_0000022354,sexp_00006754,user_000714,28.54,33.33,,
split_0000022355,sexp_00006755,user_000534,15.48,15.96,,
split_0000022356,sexp_00006755,user_000712,46.73,48.17,,
split_0000022357,sexp_00006755,user_000714,34.79,35.87,,
split_0000022358,sexp_00006756,user_000534,12.61,16.74,,
split_0000022359,sexp_00006756,user_000712,13.76,18.26,,
split_0000022360,sexp_00006756,user_000714,48.99,65.01,,
split_0000022361,sexp_00006757,user_000534,22.57,33.33,,
split_0000022362,sexp_00006757,user_000712,22.57,33.33,,
split_0000022363,sexp_00006757,user_000714,22.57,33.33,,
split_0000022364,sexp_00006758,user_000534,21.99,33.33,,
split_0000022365,sexp_00006758,user_000712,21.99,33.33,,
split_0000022366,sexp_00006758,user_000714,21.99,33.33,,
split_0000022367,sexp_00006759,user_000534,25.48,33.33,,
split_0000022368,sexp_00006759,user_000712,25.48,33.33,,
split_0000022369,sexp_00006759,user_000714,25.47,33.33,,
split_0000022370,sexp_00006760,user_000534,16.82,33.33,,
split_0000022371,sexp_00006760,user_000712,16.82,33.33,,
split_0000022372,sexp_00006760,user_000714,16.81,33.33,,
split_0000022373,sexp_00006761,user_000534,27.14,33.33,,
