id,title,description,amount,category,created_at,updated_at,deleted_at,is_anomaly,roomspace_id,paid_by,split_type
sexp_00007444,Rent,Apartment rent,5613.53,Rent,2023-02-06 23:05:31.749456,2023-02-06 23:05:31.749456,,False,roomspace_186,user_000744,EQUAL
sexp_00007445,Rent,Monthly rent,2771.32,Rent,2023-03-17 10:01:23.774259,2023-03-17 10:01:23.774259,,False,roomspace_186,user_000930,EQUAL
sexp_00007446,Rent,Rent payment,1630.41,Rent,2023-04-17 05:00:41.152734,2023-04-17 05:00:41.152734,,False,roomspace_186,user_000744,EQUAL
sexp_00007447,Rent,Apartment rent,4816.89,Rent,2023-05-20 19:13:38.235157,2023-05-20 19:13:38.235157,,False,roomspace_186,user_000744,EQUAL
sexp_00007448,Rent,Rent payment,3038.28,Rent,2023-06-26 15:41:06.685206,2023-06-26 15:41:06.685206,,False,roomspace_186,user_000744,PERCENTAGE
sexp_00007449,Rent,Apartment rent,2563.3,Rent,2023-07-30 20:23:32.634911,2023-07-30 20:23:32.634911,,False,roomspace_186,user_000744,EQUAL
sexp_00007450,Rent,Monthly rent,1684.74,Rent,2023-09-12 13:11:53.179522,2023-09-12 13:11:53.179522,,False,roomspace_186,user_000930,PERCENTAGE
sexp_00007451,Rent,Apartment rent,2978.06,Rent,2023-10-20 23:02:20.706662,2023-10-20 23:02:20.706662,,False,roomspace_186,user_000930,EQUAL
sexp_00007452,Rent,Apartment rent,1933.62,Rent,2023-12-04 17:53:57.499930,2023-12-04 17:53:57.499930,,False,roomspace_186,user_000744,EQUAL
sexp_00007453,Utilities,Electricity bill,84.98,Utilities,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_186,user_000930,EQUAL
sexp_00007454,Utilities,Gas bill,158.34,Utilities,2023-01-29 13:15:29.646343,2023-01-29 13:15:29.646343,,False,roomspace_186,user_000930,EXACT
sexp_00007455,Utilities,Electricity bill,327.39,Utilities,2023-03-02 22:23:11.035346,2023-03-02 22:23:11.035346,,False,roomspace_186,user_000744,EQUAL
sexp_00007456,Utilities,Gas bill,191.77,Utilities,2023-04-06 23:38:54.540297,2023-04-06 23:38:54.540297,,False,roomspace_186,user_000930,EQUAL
sexp_00007457,Utilities,Utility payment,217.24,Utilities,2023-05-04 18:52:02.855623,2023-05-04 18:52:02.855623,,False,roomspace_186,user_000930,PERCENTAGE
sexp_00007458,Utilities,Utility payment,106.26,Utilities,2023-06-01 13:08:53.394101,2023-06-01 13:08:53.394101,,False,roomspace_186,user_000930,PERCENTAGE
sexp_00007459,Utilities,Electricity bill,181.39,Utilities,2023-07-01 18:46:13.595446,2023-07-01 18:46:13.595446,,False,roomspace_186,user_000744,EQUAL
sexp_00007460,Utilities,Water bill,216.89,Utilities,2023-08-01 18:11:58.149862,2023-08-01 18:11:58.149862,,False,roomspace_186,user_000744,EXACT
sexp_00007461,Utilities,Utility payment,257.16,Utilities,2023-09-05 21:19:11.818819,2023-09-05 21:19:11.818819,,False,roomspace_186,user_000930,PERCENTAGE
sexp_00007462,Utilities,Water bill,274.59,Utilities,2023-10-12 00:54:42.298021,2023-10-12 00:54:42.298021,,False,roomspace_186,user_000930,EQUAL
sexp_00007463,Utilities,Water bill,174.95,Utilities,2023-11-11 21:17:35.357338,2023-11-11 21:17:35.357338,,False,roomspace_186,user_000930,EQUAL
sexp_00007464,Utilities,Electricity bill,150.1,Utilities,2023-12-09 05:31:43.512438,2023-12-09 05:31:43.512438,,False,roomspace_186,user_000930,EXACT
sexp_00007465,Internet,Broadband,106.31,Internet,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_186,user_000744,PERCENTAGE
sexp_00007466,Internet,Internet bill,190.75,Internet,2023-01-31 12:39:46.304239,2023-01-31 12:39:46.304239,,False,roomspace_186,user_000744,EQUAL
sexp_00007467,Internet,Broadband,184.72,Internet,2023-02-23 16:02:39.565385,2023-02-23 16:02:39.565385,,False,roomspace_186,user_000744,EXACT
sexp_00007468,Internet,Internet bill,133.46,Internet,2023-03-27 20:35:43.499465,2023-03-27 20:35:43.499465,,False,roomspace_186,user_000744,EQUAL
sexp_00007469,Internet,Broadband,90.63,Internet,2023-04-23 09:16:47.094952,2023-04-23 09:16:47.094952,,False,roomspace_186,user_000930,EQUAL
sexp_00007470,Internet,Internet bill,81.24,Internet,2023-05-19 18:53:40.088452,2023-05-19 18:53:40.088452,,False,roomspace_186,user_000930,EQUAL
sexp_00007471,Internet,Internet bill,160.28,Internet,2023-06-15 02:02:32.391036,2023-06-15 02:02:32.391036,,False,roomspace_186,user_000744,EQUAL
sexp_00007472,Internet,WiFi payment,59.11,Internet,2023-07-12 04:53:02.982410,2023-07-12 04:53:02.982410,,False,roomspace_186,user_000930,EQUAL
sexp_00007473,Internet,WiFi payment,43.92,Internet,2023-08-11 17:34:19.588747,2023-08-11 17:34:19.588747,,False,roomspace_186,user_000930,EQUAL
sexp_00007474,Internet,Internet bill,183.02,Internet,2023-09-11 22:17:06.151257,2023-09-11 22:17:06.151257,,False,roomspace_186,user_000744,EQUAL
sexp_00007475,Internet,WiFi payment,183.13,Internet,2023-10-07 00:05:12.803396,2023-10-07 00:05:12.803396,,False,roomspace_186,user_000744,EQUAL
sexp_00007476,Internet,Internet bill,173.83,Internet,2023-10-31 21:52:34.588093,2023-10-31 21:52:34.588093,,False,roomspace_186,user_000744,EQUAL
sexp_00007477,Internet,Internet bill,161.04,Internet,2023-12-01 14:49:52.051294,2023-12-01 14:49:52.051294,,False,roomspace_186,user_000744,PERCENTAGE
sexp_00007478,Groceries,Weekly groceries,170.14,Groceries,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_186,user_000744,PERCENTAGE
sexp_00007479,Groceries,Local supermarket,108.7,Groceries,2023-01-09 05:53:21.012327,2023-01-09 05:53:21.012327,,False,roomspace_186,user_000930,EQUAL
sexp_00007480,Groceries,Local supermarket,63.4,Groceries,2023-01-17 11:36:27.220792,2023-01-17 11:36:27.220792,,False,roomspace_186,user_000930,PERCENTAGE
sexp_00007481,Groceries,Target groceries,79.11,Groceries,2023-01-25 23:33:10.102390,2023-01-25 23:33:10.102390,,False,roomspace_186,user_000930,EQUAL
sexp_00007482,Groceries,Whole Foods,63.66,Groceries,2023-02-01 13:47:53.076576,2023-02-01 13:47:53.076576,,False,roomspace_186,user_000930,EQUAL
sexp_00007483,Groceries,Costco shopping,46.84,Groceries,2023-02-09 16:20:08.202309,2023-02-09 16:20:08.202309,,False,roomspace_186,user_000930,EQUAL
sexp_00007484,Groceries,Target groceries,86.21,Groceries,2023-02-15 21:19:39.522757,2023-02-15 21:19:39.522757,,False,roomspace_186,user_000744,EQUAL
sexp_00007485,Groceries,Weekly groceries,111.92,Groceries,2023-02-24 01:02:51.217090,2023-02-24 01:02:51.217090,,False,roomspace_186,user_000744,PERCENTAGE
sexp_00007486,Groceries,Whole Foods,319.51,Groceries,2023-03-02 05:29:09.095592,2023-03-02 05:29:09.095592,,False,roomspace_186,user_000744,EQUAL
sexp_00007487,Groceries,[DUPLICATE?] Whole Foods,347.73,Groceries,2023-03-09 17:20:17.997265,2023-03-09 17:20:17.997265,,True,roomspace_186,user_000744,EQUAL
sexp_00007488,Groceries,Costco shopping,108.15,Groceries,2023-03-16 23:04:50.114863,2023-03-16 23:04:50.114863,,False,roomspace_186,user_000744,EQUAL
sexp_00007489,Groceries,Target groceries,233.67,Groceries,2023-03-24 18:37:31.736721,2023-03-24 18:37:31.736721,,False,roomspace_186,user_000930,EQUAL
sexp_00007490,Groceries,Local supermarket,219.32,Groceries,2023-04-02 10:16:42.309230,2023-04-02 10:16:42.309230,,False,roomspace_186,user_000930,EQUAL
sexp_00007491,Groceries,Costco shopping,139.66,Groceries,2023-04-11 02:11:08.363882,2023-04-11 02:11:08.363882,,False,roomspace_186,user_000930,EQUAL
sexp_00007492,Groceries,Target groceries,221.08,Groceries,2023-04-18 08:23:59.590139,2023-04-18 08:23:59.590139,,False,roomspace_186,user_000744,PERCENTAGE
sexp_00007493,Groceries,Whole Foods,88.78,Groceries,2023-04-27 01:33:48.162197,2023-04-27 01:33:48.162197,,False,roomspace_186,user_000744,PERCENTAGE
sexp_00007494,Groceries,Costco shopping,214.48,Groceries,2023-05-05 05:19:40.578352,2023-05-05 05:19:40.578352,,False,roomspace_186,user_000744,EQUAL
sexp_00007495,Groceries,Costco shopping,127.75,Groceries,2023-05-12 19:50:33.567440,2023-05-12 19:50:33.567440,,False,roomspace_186,user_000744,EQUAL
sexp_00007496,Groceries,Local supermarket,155.07,Groceries,2023-05-20 08:08:23.074985,2023-05-20 08:08:23.074985,,False,roomspace_186,user_000744,EXACT
sexp_00007497,Groceries,Walmart groceries,134.26,Groceries,2023-05-28 06:31:08.334374,2023-05-28 06:31:08.334374,,False,roomspace_186,user_000930,EQUAL
sexp_00007498,Groceries,Whole Foods,153.89,Groceries,2023-06-03 07:18:09.872103,2023-06-03 07:18:09.872103,,False,roomspace_186,user_000744,EQUAL
sexp_00007499,Groceries,Weekly groceries,111.88,Groceries,2023-06-11 09:35:10.483006,2023-06-11 09:35:10.483006,,False,roomspace_186,user_000930,EXACT
sexp_00007500,Groceries,Target groceries,395.51,Groceries,2023-06-19 05:23:55.461025,2023-06-19 05:23:55.461025,,False,roomspace_186,user_000744,EQUAL
sexp_00007501,Groceries,Whole Foods,159.68,Groceries,2023-06-26 02:06:07.321713,2023-06-26 02:06:07.321713,,False,roomspace_186,user_000930,EQUAL
sexp_00007502,Groceries,Whole Foods,171.92,Groceries,2023-07-04 18:40:59.572906,2023-07-04 18:40:59.572906,,False,roomspace_186,user_000744,EQUAL
sexp_00007503,Groceries,Costco shopping,214.41,Groceries,2023-07-13 04:06:46.197214,2023-07-13 04:06:46.197214,,False,roomspace_186,user_000744,EQUAL
sexp_00007504,Groceries,Walmart groceries,240.67,Groceries,2023-07-21 20:22:50.801719,2023-07-21 20:22:50.801719,,False,roomspace_186,user_000744,PERCENTAGE
sexp_00007505,Groceries,Walmart groceries,107.62,Groceries,2023-07-29 13:57:33.197531,2023-07-29 13:57:33.197531,,False,roomspace_186,user_000930,EQUAL
sexp_00007506,Groceries,Whole Foods,386.82,Groceries,2023-08-05 01:42:52.609416,2023-08-05 01:42:52.609416,,False,roomspace_186,user_000744,EQUAL
sexp_00007507,Groceries,Walmart groceries,194.84,Groceries,2023-08-11 18:38:21.312624,2023-08-11 18:38:21.312624,,False,roomspace_186,user_000744,EQUAL
sexp_00007508,Groceries,Costco shopping,100.75,Groceries,2023-08-20 00:01:07.973238,2023-08-20 00:01:07.973238,,False,roomspace_186,user_000930,EQUAL
sexp_00007509,Groceries,Local supermarket,342.46,Groceries,2023-08-27 11:15:30.629267,2023-08-27 11:15:30.629267,,False,roomspace_186,user_000744,PERCENTAGE
sexp_00007510,Groceries,Whole Foods,145.39,Groceries,2023-09-03 23:31:02.112587,2023-09-03 23:31:02.112587,,False,roomspace_186,user_000930,EQUAL
sexp_00007511,Groceries,Whole Foods,133.09,Groceries,2023-09-12 02:42:17.267140,2023-09-12 02:42:17.267140,,False,roomspace_186,user_000744,EQUAL
sexp_00007512,Groceries,Weekly groceries,361.54,Groceries,2023-09-20 17:18:18.650226,2023-09-20 17:18:18.650226,,False,roomspace_186,user_000744,PERCENTAGE
sexp_00007513,Groceries,Whole Foods,209.78,Groceries,2023-09-28 20:37:23.780854,2023-09-28 20:37:23.780854,,False,roomspace_186,user_000744,EQUAL
sexp_00007514,Groceries,Local supermarket,54.45,Groceries,2023-10-06 10:10:47.431018,2023-10-06 10:10:47.431018,,False,roomspace_186,user_000930,PERCENTAGE
sexp_00007515,Groceries,Weekly groceries,181.42,Groceries,2023-10-14 03:55:54.493866,2023-10-14 03:55:54.493866,,False,roomspace_186,user_000930,EQUAL
sexp_00007516,Groceries,Costco shopping,190.45,Groceries,2023-10-22 02:14:30.986753,2023-10-22 02:14:30.986753,,False,roomspace_186,user_000744,PERCENTAGE
sexp_00007517,Groceries,Whole Foods,287.09,Groceries,2023-10-28 12:46:40.026062,2023-10-28 12:46:40.026062,,False,roomspace_186,user_000744,PERCENTAGE
sexp_00007518,Groceries,Costco shopping,132.5,Groceries,2023-11-03 17:20:41.038951,2023-11-03 17:20:41.038951,,False,roomspace_186,user_000930,EQUAL
sexp_00007519,Groceries,Whole Foods,217.87,Groceries,2023-11-12 02:28:15.514021,2023-11-12 02:28:15.514021,,False,roomspace_186,user_000744,EXACT
sexp_00007520,Groceries,Costco shopping,216.59,Groceries,2023-11-21 02:04:30.132139,2023-11-21 02:04:30.132139,,False,roomspace_186,user_000744,EXACT
sexp_00007521,Groceries,Costco shopping,81.59,Groceries,2023-11-28 18:17:19.565799,2023-11-28 18:17:19.565799,,False,roomspace_186,user_000930,PERCENTAGE
sexp_00007522,Groceries,[DUPLICATE?] Costco shopping,135.55,Groceries,2023-12-07 03:20:06.196662,2023-12-07 03:20:06.196662,,True,roomspace_186,user_000744,EQUAL
sexp_00007523,Groceries,Costco shopping,138.98,Groceries,2023-12-15 04:49:28.869132,2023-12-15 04:49:28.869132,,False,roomspace_186,user_000930,EQUAL
sexp_00007524,Groceries,Weekly groceries,198.67,Groceries,2023-12-23 22:52:36.696379,2023-12-23 22:52:36.696379,,False,roomspace_186,user_000930,EQUAL
sexp_00007525,Household Items,Paper towels,210.59,Household Items,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_186,user_000744,EQUAL
sexp_00007526,Household Items,Kitchen items,24.5,Household Items,2023-10-08 21:06:35.773356,2023-10-08 21:06:35.773356,,False,roomspace_186,user_000930,EQUAL
sexp_00007527,Rent,[UNUSUAL] Monthly rent,11124.39,Rent,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,True,roomspace_187,user_000561,PERCENTAGE
sexp_00007528,Rent,Monthly rent,1847.82,Rent,2023-02-02 14:08:10.836479,2023-02-02 14:08:10.836479,,False,roomspace_187,user_000748,PERCENTAGE
sexp_00007529,Rent,Apartment rent,1118.63,Rent,2023-03-08 02:02:37.935601,2023-03-08 02:02:37.935601,,False,roomspace_187,user_000562,EXACT
sexp_00007530,Rent,Apartment rent,2090.1,Rent,2023-04-04 05:26:56.513619,2023-04-04 05:26:56.513619,,False,roomspace_187,user_000938,PERCENTAGE
sexp_00007531,Rent,Monthly rent,2031.92,Rent,2023-04-28 19:27:09.518896,2023-04-28 19:27:09.518896,,False,roomspace_187,user_000939,PERCENTAGE
sexp_00007532,Rent,Rent payment,1343.24,Rent,2023-06-02 16:35:04.542634,2023-06-02 16:35:04.542634,,False,roomspace_187,user_000939,EQUAL
sexp_00007533,Rent,Apartment rent,1483.26,Rent,2023-06-27 14:52:52.536813,2023-06-27 14:52:52.536813,,False,roomspace_187,user_000748,EQUAL
sexp_00007534,Rent,Rent payment,1998.15,Rent,2023-08-01 12:39:03.233176,2023-08-01 12:39:03.233176,,False,roomspace_187,user_000939,EQUAL
sexp_00007535,Rent,Apartment rent,3112.36,Rent,2023-09-03 13:41:54.843684,2023-09-03 13:41:54.843684,,False,roomspace_187,user_000939,PERCENTAGE
sexp_00007536,Rent,[UNUSUAL] Monthly rent,13704.77,Rent,2023-10-01 08:35:31.160167,2023-10-01 08:35:31.160167,,True,roomspace_187,user_000939,EXACT
sexp_00007537,Rent,Rent payment,1698.48,Rent,2023-11-03 01:27:02.460423,2023-11-03 01:27:02.460423,,False,roomspace_187,user_000748,PERCENTAGE
sexp_00007538,Rent,Rent payment,2394.89,Rent,2023-12-07 09:27:39.606621,2023-12-07 09:27:39.606621,,False,roomspace_187,user_000562,PERCENTAGE
sexp_00007539,Utilities,Electricity bill,91.91,Utilities,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_187,user_000562,EQUAL
sexp_00007540,Utilities,Electricity bill,78.14,Utilities,2023-02-04 15:48:54.266954,2023-02-04 15:48:54.266954,,False,roomspace_187,user_000561,EQUAL
sexp_00007541,Utilities,Gas bill,161.61,Utilities,2023-03-14 07:59:49.674455,2023-03-14 07:59:49.674455,,False,roomspace_187,user_000561,EQUAL
sexp_00007542,Utilities,Utility payment,193.37,Utilities,2023-04-26 03:41:16.090205,2023-04-26 03:41:16.090205,,False,roomspace_187,user_000938,EQUAL
sexp_00007543,Utilities,Water bill,163.21,Utilities,2023-06-06 16:22:02.461479,2023-06-06 16:22:02.461479,,False,roomspace_187,user_000748,EQUAL
sexp_00007544,Utilities,Utility payment,187.77,Utilities,2023-07-16 04:03:00.881532,2023-07-16 04:03:00.881532,,False,roomspace_187,user_000748,PERCENTAGE
sexp_00007545,Utilities,Water bill,192.08,Utilities,2023-08-22 02:23:58.539837,2023-08-22 02:23:58.539837,,False,roomspace_187,user_000561,EQUAL
sexp_00007546,Utilities,Electricity bill,197.18,Utilities,2023-09-24 17:55:51.397976,2023-09-24 17:55:51.397976,,False,roomspace_187,user_000938,EQUAL
sexp_00007547,Utilities,Electricity bill,169.53,Utilities,2023-10-27 08:01:17.377467,2023-10-27 08:01:17.377467,,False,roomspace_187,user_000561,PERCENTAGE
sexp_00007548,Utilities,Utility payment,208.01,Utilities,2023-12-05 13:30:13.156279,2023-12-05 13:30:13.156279,,False,roomspace_187,user_000562,EQUAL
sexp_00007549,Internet,Internet bill,50.52,Internet,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_187,user_000562,EQUAL
sexp_00007550,Internet,Internet bill,52.2,Internet,2023-02-03 23:32:30.310297,2023-02-03 23:32:30.310297,,False,roomspace_187,user_000748,EQUAL
sexp_00007551,Internet,Broadband,48.87,Internet,2023-03-17 11:14:23.256425,2023-03-17 11:14:23.256425,,False,roomspace_187,user_000561,EQUAL
sexp_00007552,Internet,Internet bill,49.19,Internet,2023-04-27 23:40:20.072148,2023-04-27 23:40:20.072148,,False,roomspace_187,user_000748,EQUAL
sexp_00007553,Internet,Broadband,70.49,Internet,2023-05-30 15:06:38.343058,2023-05-30 15:06:38.343058,,False,roomspace_187,user_000561,EQUAL
sexp_00007554,Internet,Internet bill,91.26,Internet,2023-07-12 13:11:11.693628,2023-07-12 13:11:11.693628,,False,roomspace_187,user_000561,EQUAL
sexp_00007555,Internet,WiFi payment,82.41,Internet,2023-08-21 13:19:46.931006,2023-08-21 13:19:46.931006,,False,roomspace_187,user_000938,PERCENTAGE
sexp_00007556,Internet,Broadband,43.08,Internet,2023-10-01 11:13:00.140538,2023-10-01 11:13:00.140538,,False,roomspace_187,user_000938,EXACT
sexp_00007557,Internet,Internet bill,95.82,Internet,2023-11-07 22:47:04.647497,2023-11-07 22:47:04.647497,,False,roomspace_187,user_000938,PERCENTAGE
sexp_00007558,Internet,Internet bill,55.1,Internet,2023-12-10 00:57:35.453145,2023-12-10 00:57:35.453145,,False,roomspace_187,user_000562,EQUAL
sexp_00007559,Groceries,Target groceries,349.43,Groceries,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_187,user_000936,PERCENTAGE
sexp_00007560,Groceries,Whole Foods,162.92,Groceries,2023-01-07 04:08:50.559130,2023-01-07 04:08:50.559130,,False,roomspace_187,user_000936,EQUAL
sexp_00007561,Groceries,Costco shopping,67.49,Groceries,2023-01-13 16:53:57.000485,2023-01-13 16:53:57.000485,,False,roomspace_187,user_000561,EQUAL
sexp_00007562,Groceries,Costco shopping,126.65,Groceries,2023-01-20 08:45:51.118652,2023-01-20 08:45:51.118652,,False,roomspace_187,user_000561,EQUAL
sexp_00007563,Groceries,Costco shopping,176.34,Groceries,2023-01-26 19:34:23.266342,2023-01-26 19:34:23.266342,,False,roomspace_187,user_000938,EQUAL
sexp_00007564,Groceries,Target groceries,138.93,Groceries,2023-02-03 20:11:41.056979,2023-02-03 20:11:41.056979,,False,roomspace_187,user_000936,EQUAL
sexp_00007565,Groceries,Target groceries,92.19,Groceries,2023-02-11 03:00:47.804633,2023-02-11 03:00:47.804633,,False,roomspace_187,user_000748,EXACT
sexp_00007566,Groceries,[RAPID] Whole Foods,111.35,Groceries,2023-02-17 12:22:56.287908,2023-02-17 12:22:56.287908,,True,roomspace_187,user_000561,EQUAL
sexp_00007567,Groceries,Local supermarket,299.16,Groceries,2023-02-25 16:05:55.301792,2023-02-25 16:05:55.301792,,False,roomspace_187,user_000936,PERCENTAGE
sexp_00007568,Groceries,Local supermarket,100.33,Groceries,2023-03-04 12:18:31.564868,2023-03-04 12:18:31.564868,,False,roomspace_187,user_000938,EQUAL
sexp_00007569,Groceries,Costco shopping,99.65,Groceries,2023-03-12 15:07:43.983810,2023-03-12 15:07:43.983810,,False,roomspace_187,user_000748,EQUAL
sexp_00007570,Groceries,Walmart groceries,100.68,Groceries,2023-03-20 17:36:31.826950,2023-03-20 17:36:31.826950,,False,roomspace_187,user_000748,EQUAL
sexp_00007571,Groceries,Target groceries,199.41,Groceries,2023-03-27 18:40:28.221978,2023-03-27 18:40:28.221978,,False,roomspace_187,user_000939,EQUAL
sexp_00007572,Groceries,Costco shopping,156.48,Groceries,2023-04-03 12:40:20.013004,2023-04-03 12:40:20.013004,,False,roomspace_187,user_000938,PERCENTAGE
sexp_00007573,Groceries,Local supermarket,60.85,Groceries,2023-04-11 00:57:28.499702,2023-04-11 00:57:28.499702,,False,roomspace_187,user_000561,EQUAL
sexp_00007574,Groceries,Weekly groceries,61.23,Groceries,2023-04-19 14:08:02.407035,2023-04-19 14:08:02.407035,,False,roomspace_187,user_000562,EQUAL
sexp_00007575,Groceries,Walmart groceries,313.3,Groceries,2023-04-25 19:40:13.570257,2023-04-25 19:40:13.570257,,False,roomspace_187,user_000936,EQUAL
